CharName,Kind,EffectName,ResourceName,NodeName,SequenceID,StartTime,TimeLength,TX,TY,TZ,RX,RY,RZ,Scale,Flags,ActiveMode,DeActiveMode,DirMode,ActiveEvent,DeActiveEvent,Extend
0000000000.kfm,1,,PC/PC_SOCIAL/PC_SOCIAL_CLAP_02.OGG,Bone_Root,306,0.8,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_SOCIAL/PC_SOCIAL_CLAP_03.OGG,Bone_Root,306,1.17,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_SOCIAL/PC_SOCIAL_CLAP_04.OGG,Bone_Root,306,1.5,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_SOCIAL/PC_SOCIAL_CLAP_01.OGG,Bone_Root,306,2.1,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_SOCIAL/PC_SOCIAL_CLAP_03.OGG,Bone_Root,306,1.8,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_SOCIAL/,Bone_Root,307,0.618,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_HM/PC_HM_ATK_S_06.OGG,Bone_Root,308,0.618,1,0,0,0,2,20,0,0.5,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_SOCIAL/,Bone_Root,309,0.618,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_HM/PC_HM_BREATH_02.OGG|PC/PC_HM/PC_HM_BREATH_03.OGG|PC/PC_HM/PC_HM_BREATH_04.OGG|NO_SOUND.OGG|NO_SOUND.OGG|NO_SOUND.OGG|NO_SOUND.OGG,Bone_Root,2003,0.138,1,0,0,0,1,3,0,0.5,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_HM/PC_HM_JUMP_01.OGG|PC/PC_HM/PC_HM_JUMP_02.OGG|NO_SOUND.OGG|NO_SOUND.OGG,Bone_Root,2007,0,1,0,0,0,2,25,0,0.5,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_HM/PC_HM_JUMP_LAND_01.OGG|PC/PC_HM/PC_HM_JUMP_LAND_02.OGG|NO_SOUND.OGG|NO_SOUND.OGG|NO_SOUND.OGG,Bone_Root,2009,0,1,0,0,0,2,25,0,0.4,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_HM/PC_HM_DMG_S_03.OGG|PC/PC_HM/PC_HM_DMG_S_01.OGG|PC/PC_HM/PC_HM_DMG_S_06.OGG,Bone_Root,2012,0,1,0,0,0,2,25,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_HM/PC_HM_DMG_S_03.OGG|PC/PC_HM/PC_HM_DMG_S_06.OGG|PC/PC_HM/PC_HM_DMG_S_05.OGG,Bone_Root,2013,0,1,0,0,0,2,25,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,CHARACTER/STUN_00.OGG,Bone_Root,2014,0,1,0,0,0,2,25,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_HM/PC_HM_STUN_02.OGG,Bone_Root,2014,0,1,0,0,0,2,25,0,0.5,1,0,1,0,0,0,
0000000000.kfm,1,,CHARACTER/C_EFFECT_0002.OGG,Bone_Root,2015,0,1,0,0,0,2,25,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,CHARACTER/DROP_00.OGG,Bone_Root,2015,1.285,1,0,0,0,2,25,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,CHARACTER/DROP_KNEE_00.OGG,Bone_Root,2015,0.683,1,0,0,0,2,25,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_HM/PC_HM_DIE_01.OGG,Bone_Root,2015,0,1,0,0,0,2,25,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_HM/PC_HM_DIE_02.OGG,Bone_Root,2015,1.118,1,0,0,0,2,25,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,CHARACTER/C_EFFECT_0002.OGG,Bone_Root,2016,0,1,0,0,0,2,25,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,CHARACTER/DROP_00.OGG,Bone_Root,2016,0.954,1,0,0,0,2,25,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_HM/PC_HM_DIE_03.OGG,Bone_Root,2016,0,1,0,0,0,2,25,0,1,1,0,1,0,0,0,
0000000000.kfm,1,,PC/PC_HM/PC_HM_DIE_04.OGG,Bone_Root,2016,0.835,1,0,0,0,2,25,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_028_001,PC/PC_HM/PC_HM_ATK_L_10.OGG,Bone_Root,2028,0.868,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_028_001,WEAPONS/WEAPONS_SWORD_40.OGG,Bone_Root,2028,0.789,1,0,0,0,2,20,0,0.66,1,0,1,0,0,0,
0000000000.kfm,1,02_028_001,WEAPONS/WEAPONS_WAND_04.OGG,Bone_Root,2028,0.789,1,0,0,0,2,20,0,0.4,1,0,1,0,0,0,
0000000000.kfm,1,02_028_001,WEAPONS/WEAPONS_WAND_03.OGG,Bone_Root,2028,0.269,1,0,0,0,2,20,0,0.4,1,0,1,0,0,0,
0000000000.kfm,1,02_028_001,DMG/DMG_WAND_12.OGG,Bone_Root,2028,0,1,0,0,0,2,20,0,0.92,1,1,1,0,7,0,
0000000000.kfm,1,02_028_001,DMG/DMG_WAND_18.OGG,Bone_Root,2028,0,1,0,0,0,2,20,0,0.9,1,1,1,0,6,0,
0000000000.kfm,1,02_028_001,SHARE_EFFECT/QUEST_MAGIC_04.OGG,Bone_Root,2028,0.286,1,0,0,0,2,20,0,0.35,1,0,1,0,0,0,
0000000000.kfm,1,02_028_001,WEAPONS/WEAPONS_SWORD_40.OGG,Bone_Root,2028,0.283,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_028_001,PC/PC_HM/PC_HM_ATK_L_09.OGG,Bone_Root,2028,0.274,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_030_001,WEAPONS/WEAPONS_SWORD_40.OGG,Bone_Root,2030,0.413,1,0,0,0,2,20,0,0.2,1,0,1,0,0,0,
0000000000.kfm,1,02_030_001,PC/PC_HM/PC_HM_ATK_S_06.OGG|PC/PC_HM/PC_HM_ATK_S_07.OGG|PC/PC_HM/PC_HM_ATK_S_08.OGG|NO_SOUND.OGG|NO_SOUND.OGG|NO_SOUND.OGG,Bone_Root,2030,0.376,1,0,0,0,2,20,0,0.8,1,0,1,0,0,0,
0000000000.kfm,1,02_030_001,DMG/DMG_WAND_17.OGG|DMG/DMG_WAND_18.OGG|DMG/DMG_WAND_06.OGG,Bone_Root,2030,0,1,0,0,0,2,20,0,0.5,1,1,1,0,6,0,
0000000000.kfm,1,02_030_001,WEAPONS/WEAPONS_WAND_01.OGG,Bone_Root,2030,0.413,1,0,0,0,2,20,0,0.3,1,0,1,0,0,0,
0000000000.kfm,1,02_031_001,WEAPONS/WEAPONS_SWORD_40.OGG,Bone_Root,2031,0.368,1,0,0,0,2,20,0,0.26,1,0,1,0,0,0,
0000000000.kfm,1,02_031_001,PC/PC_HM/PC_HM_ATK_S_11.OGG|PC/PC_HM/PC_HM_ATK_S_09.OGG|NO_SOUND.OGG|NO_SOUND.OGG|NO_SOUND.OGG|PC/PC_HM/PC_HM_ATK_S_08.OGG,Bone_Root,2031,0.394,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_031_001,DMG/DMG_WAND_17.OGG|DMG/DMG_WAND_19.OGG|DMG/DMG_WAND_18.OGG,Bone_Root,2031,0,1,0,0,0,2,20,0,0.6,1,1,1,0,6,0,
0000000000.kfm,1,02_031_001,WEAPONS/WEAPONS_WAND_02.OGG,Bone_Root,2031,0.368,1,0,0,0,2,20,0,0.32,1,0,1,0,0,0,
0000000000.kfm,1,02_040_001,WEAPONS/WEAPONS_WAND_06.OGG,Bone_Root,2040,0.034,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_040_001,WEAPONS/WEAPONS_SWORD_38.OGG,Bone_Root,2040,0.057,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_040_001,WEAPONS/WEAPONS_WAND_01.OGG,Bone_Root,2040,0.078,1,0,0,0,2,20,0,0.8,1,0,1,0,0,0,
0000000000.kfm,1,02_040_001,DMG/DMG_WAND_13.OGG,Bone_Root,2040,0,1,0,0,0,2,20,0,0.6,1,1,1,0,6,0,
0000000000.kfm,1,02_040_001,PC/PC_HM/PC_HM_ATK_S_10.OGG,Bone_Root,2040,0.111,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_044_001,PC/PC_HM/PC_HM_ATK_S_11.OGG|NO_SOUND.OGG,Bone_Root,2044,0.276,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_044_001,DMG/DMG_WAND_15.OGG,Bone_Root,2044,0,1,0,0,0,2,20,0,1,1,1,1,0,6,0,
0000000000.kfm,1,02_044_001,EFFECTS/EFFECT_MAGIC_BURF_0104.OGG,Bone_Root,2044,0.255,1,0,0,0,2,20,0,0.4,1,0,1,0,0,0,
0000000000.kfm,1,02_044_001,WEAPONS/WEAPONS_WAND_02.OGG,Bone_Root,2044,0.359,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_044_001,SHARE_EFFECT/QUEST_MAGIC_04.OGG,Bone_Root,2044,0.313,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_100_002,EFFECTS/EFFECT_FIRE_HIT_0033.OGG,Bone_Root,2100,0,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_100_002,EFFECTS/EFFECT_FIRE_HIT_0028.OGG,Bone_Root,2100,0.391,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_100_002,SHARE_EFFECT/QUEST_MAGIC_02.OGG,Bone_Root,2100,0.287,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_100_002,EFFECTS/EFFECT_FIRE_HIT_0034.OGG,Bone_Root,2100,0,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_100_001,EFFECTS/EFFECT_MAGIC_HIT_0083.OGG,Bone_Root,2100,0.19,1,0,0,0,2,20,0,0.4,1,0,1,0,0,0,
0000000000.kfm,1,02_100_001,WEAPONS/WEAPONS_WAND_05.OGG,Bone_Root,2100,0.425,1,0,0,0,2,20,0,0.7,1,0,1,0,0,0,
0000000000.kfm,1,02_100_001,PC/PC_HM/PC_HM_ATK_L_10.OGG,Bone_Root,2100,0.388,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_100_002,DMG/DMG_WAND_14.OGG,Bone_Root,2100,0,1,0,0,0,2,20,0,0.8,1,1,1,0,6,0,
0000000000.kfm,1,02_100_001,WEAPONS/WEAPONS_SWORD_40.OGG,Bone_Root,2100,0.407,1,0,0,0,2,20,0,0.4,1,0,1,0,0,0,
0000000000.kfm,1,02_100_001,DMG/DMG_WAND_12.OGG,Bone_Root,2100,0,1,0,0,0,2,20,0,0.73,1,1,1,0,6,0,
0000000000.kfm,1,02_100_002,WEAPONS/WEAPONS_WAND_04.OGG,Bone_Root,2100,0.374,1,0,0,0,2,20,0,0.8,1,0,1,0,0,0,
0000000000.kfm,1,02_100_001,EFFECTS/EFFECT_FIRE_HIT_0026.OGG,Bone_Root,2100,0,1,0,0,0,2,20,0,0.2,1,0,1,0,0,0,
0000000000.kfm,1,02_100_002,PC/PC_HM/PC_HM_ATK_L_07.OGG,Bone_Root,2100,0.358,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_102_001,EFFECTS/EFFECT_FIRE_HIT_0034.OGG,Bone_Root,2102,0,1,0,0,0,2,20,0,0.8,1,0,1,0,0,0,
0000000000.kfm,1,02_102_001,DMG/DMG_WAND_12.OGG,Bone_Root,2102,0,1,0,0,0,2,20,0,1,1,1,1,0,6,0,
0000000000.kfm,1,02_102_001,PC/PC_HM/PC_HM_ATK_S_08.OGG|NO_SOUND.OGG,Bone_Root,2102,0.322,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_102_001,EFFECTS/EFFECT_FIRE_HIT_0033.OGG,Bone_Root,2102,0.165,1,0,0,0,2,20,0,0.8,1,0,1,0,0,0,
0000000000.kfm,1,02_102_001,WEAPONS/WEAPONS_SWORD_33.OGG,Bone_Root,2102,0.277,1,0,0,0,2,20,0,0.46,1,0,1,0,0,0,
0000000000.kfm,1,02_102_002,PC/PC_HM/PC_HM_ATK_L_09.OGG|NO_SOUND.OGG,Bone_Root,2102,0.197,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_102_002,WEAPONS/WEAPONS_SWORD_40.OGG,Bone_Root,2102,0.275,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_102_002,WEAPONS/WEAPONS_WAND_06.OGG,Bone_Root,2102,0.297,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_102_002,EFFECTS/EFFECT_FIRE_HIT_0031.OGG,Bone_Root,2102,0.249,1,0,0,0,2,20,0,0.8,1,0,1,0,0,0,
0000000000.kfm,1,02_102_002,WEAPONS/WEAPONS_WAND_05.OGG,Bone_Root,2102,0.287,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_102_002,DMG/DMG_33.OGG,Bone_Root,2102,0,1,0,0,0,2,20,0,1,1,1,1,0,6,0,
0000000000.kfm,1,02_102_002,EFFECTS/EFFECT_FIRE_HIT_0033.OGG,Bone_Root,2102,0.213,1,0,0,0,2,20,0,0.8,1,0,1,0,0,0,
0000000000.kfm,1,02_102_001,WEAPONS/WEAPONS_WAND_06.OGG,Bone_Root,2102,0.245,1,0,0,0,2,20,0,0.8,1,0,1,0,0,0,
0000000000.kfm,1,02_102_002,SHARE_EFFECT/QUEST_MAGIC_02.OGG,Bone_Root,2102,0.093,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_104_001,EFFECTS/EFFECT_FIRE_HIT_0034.OGG,Bone_Root,2104,0,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_104_001,EFFECTS/EFFECT_FIRE_HIT_0008.OGG,Bone_Root,2104,0.522,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_104_001,SHARE_EFFECT/QUEST_MAGIC_02.OGG,Bone_Root,2104,0,1,0,0,0,2,20,0,0.4,1,0,1,0,0,0,
0000000000.kfm,1,02_104_001,WEAPONS/WEAPONS_SWORD_42.OGG,Bone_Root,2104,0.653,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_104_001,PC/PC_HM/PC_HM_ATK_L_11.OGG,Bone_Root,2104,0.488,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_104_001,DMG/DMG_WAND_14.OGG,Bone_Root,2104,0,1,0,0,0,2,20,0,0.6,1,1,1,0,6,0,
0000000000.kfm,1,02_104_001,SHARE_EFFECT/QUEST_MAGIC_05.OGG,Bone_Root,2104,0.475,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_104_002,DMG/DMG_WAND_14.OGG,Bone_Root,2104,0,1,0,0,0,2,20,0,1,1,1,1,0,6,0,
0000000000.kfm,1,02_104_002,SHARE_EFFECT/QUEST_MAGIC_04.OGG,Bone_Root,2104,0.571,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_104_002,EFFECTS/S_EFFECT_GROUND_HIT_0001.OGG,Bone_Root,2104,0.653,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_104_002,EFFECTS/EFFECT_FIRE_HIT_0033.OGG,Bone_Root,2104,0,1,0,0,0,2,20,0,0.6,1,0,1,0,0,0,
0000000000.kfm,1,02_104_001,EFFECTS/S_EFFECT_GROUND_HIT_0001.OGG,Bone_Root,2104,0.566,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
0000000000.kfm,1,02_104_002,PC/PC_HM/PC_HM_ATK_L_13.OGG|NO_SOUND.OGG,Bone_Root,2104,0.509,1,0,0,0,2,20,0,1,1,0,1,0,0,0,
